,Price,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
4688,93040.74187,1506.92,1,1,657.32,22.06,3,8.3,15.7,84.63,1
641,222701.3807,863.31,2,2,502.33,52.52,5,80.9,0.42,92.74,5
1663,179635.891,785.53,1,2,3.86,40.31,3,122.62,12.29,88.42,3
5564,438473.4817,1032.01,2,4,402.07,16.69,9,24.28,0.04,95.91,4
2813,338005.573,1083.43,4,4,514.85,36.18,6,20.74,12.59,91.29,6
3154,307377.3826,1068.87,2,3,1202.95,15.14,6,26.39,21.71,93.85,5
4131,313547.4323,1435.79,2,2,122.81,33.29,5,98.86,49.04,94.04,5
6154,701063.0109,1359.74,4,3,15.23,11.51,7,54.11,1.83,96.67,8
6326,375807.7968,1376.82,1,4,636.25,44.6,8,43.07,33.36,86.75,6
550,173076.6515,793.9,2,3,254.51,83.35,7,72.56,24.11,88.65,8
1256,203340.639,550.0,2,4,389.56,15.79,9,71.12,44.76,97.97,6
777,485007.0675,1724.11,2,2,670.39,30.88,7,55.69,21.31,91.94,7
3234,219438.7073,1294.79,1,4,622.3,44.34,10,1.96,0.18,93.82,4
440,542380.0601,1619.61,3,2,525.23,34.42,10,13.99,36.61,98.96,9
1986,448351.6474,1923.15,3,3,379.09,33.33,7,74.08,27.51,88.68,5
2142,637302.6847,1216.55,3,3,94.0,31.08,7,37.08,7.25,99.9,2
5040,294669.8888,855.78,4,3,259.1,27.56,10,37.31,0.36,95.34,8
1593,346232.2238,1578.44,3,2,331.71,22.33,9,13.24,14.24,98.64,5
1164,529933.9121,1532.08,3,3,596.12,31.49,8,28.65,1.1,95.02,8
942,689258.045,2068.36,3,4,314.26,54.28,9,66.77,8.89,93.95,8
2065,284846.2384,1343.09,2,4,295.45,22.15,7,9.5,3.29,90.3,4
2663,261979.9442,918.9,1,3,403.11,48.74,5,68.8,26.56,82.09,4
6430,117990.6467,998.58,1,3,667.16,27.23,7,53.43,19.04,86.72,3
2179,204872.0204,961.63,4,2,328.41,51.92,8,5.27,9.7,90.8,3
3302,228863.4452,1412.23,5,2,827.51,35.62,9,55.21,52.57,87.69,3
3669,221443.7773,997.54,1,2,289.46,11.11,5,88.56,41.92,90.98,1
735,286754.0923,671.79,1,4,325.32,39.49,10,9.45,28.55,93.83,6
1372,180250.0277,1238.69,1,2,1112.74,17.08,10,48.1,9.79,97.92,7
3958,338592.5273,1181.68,2,2,157.44,28.71,7,7.59,23.65,97.42,7
6516,281770.5456,550.0,3,3,460.46,24.03,5,80.76,7.39,90.1,5
6055,257144.2688,851.23,2,3,496.61,54.61,5,20.81,11.08,92.43,6
4573,302551.636,1255.1,2,3,24.77,33.92,7,59.09,17.8,94.89,5
6579,359093.1204,786.27,3,3,669.72,17.43,7,30.71,26.77,90.74,3
3634,346404.9159,1309.44,4,3,898.41,8.15,7,116.31,31.67,89.49,5
73,255996.8651,1535.57,2,2,867.01,6.26,9,30.99,18.84,99.58,6
2561,541159.5156,550.0,2,5,116.38,18.99,8,84.7,0.15,87.68,3
5764,185241.968,1378.95,2,3,421.0,22.48,8,105.32,15.02,98.36,8
4880,207425.5683,759.11,2,2,505.49,20.29,8,93.98,4.35,96.97,8
397,326576.8023,1541.96,1,3,833.53,8.55,5,50.92,1.51,99.9,6
3836,214596.5987,1204.99,1,2,870.73,4.26,10,35.86,2.71,99.86,6
706,137586.1798,616.33,1,3,705.33,11.24,5,24.69,29.21,95.34,5
5202,399496.7421,835.62,3,4,949.84,41.66,10,17.84,18.85,88.3,5
3290,370421.234,759.22,2,2,507.23,0.14,7,33.25,26.94,99.9,5
5186,334478.0946,1505.89,5,1,1089.14,7.73,8,48.31,0.56,96.24,5
2807,615051.4825,1735.95,4,3,1103.33,7.99,8,69.93,19.99,91.61,5
6745,407908.1051,1646.74,2,3,359.69,61.03,6,35.46,27.57,88.33,6
417,133985.6069,661.76,1,3,316.68,24.52,4,26.37,7.78,83.84,2
4719,501007.4446,1625.37,3,3,639.07,49.12,6,63.72,16.29,83.92,7
6773,274641.4696,1432.58,1,4,894.26,18.24,10,10.58,24.9,95.49,8
4779,406498.23,836.34,2,5,737.65,21.47,9,54.44,10.24,93.65,8
1596,157531.1689,1026.14,2,3,734.29,25.87,8,52.25,15.83,90.13,3
6609,486556.1798,903.0,2,4,968.45,59.96,5,109.31,20.93,95.21,7
1192,214542.4035,550.0,3,2,340.36,14.6,6,51.41,12.25,93.09,5
4493,168745.4268,979.38,1,2,311.11,21.42,6,26.79,11.65,96.84,3
4886,127273.3566,554.26,2,2,660.58,55.84,2,72.52,29.59,94.56,3
5491,317119.174,1058.03,2,3,372.22,37.01,9,13.74,28.76,97.81,6
767,422653.6677,1883.99,3,2,562.14,36.72,4,33.68,8.56,99.9,3
5472,112697.6057,550.0,3,2,61.99,19.9,4,49.1,44.28,93.29,1
221,318949.998,988.48,1,4,597.16,1.22,5,57.42,20.55,87.73,4
6042,365330.0965,550.0,3,3,290.32,32.09,5,53.05,4.56,95.57,4
5824,146971.1482,550.0,1,4,365.54,68.35,6,74.58,32.99,84.47,6
2857,280797.6486,594.02,2,3,673.19,31.53,5,71.99,6.3,93.7,4
461,554555.2712,821.43,4,3,800.0,21.32,8,35.88,1.93,91.06,4
2024,203979.1343,1085.16,1,3,483.46,69.14,4,14.44,46.72,99.9,7
6484,481834.7107,1877.38,2,2,179.95,32.44,9,67.35,5.92,99.9,7
145,372086.4342,1014.11,3,3,908.45,17.96,10,64.42,38.18,94.87,7
2556,401205.3247,1418.41,2,3,883.36,35.01,5,35.32,20.71,91.19,1
1590,209231.3155,590.02,2,3,906.82,77.49,6,75.04,17.97,99.9,3
5736,255620.1138,1017.24,1,3,640.04,22.42,10,105.65,11.28,99.9,4
1564,170256.9448,852.26,2,3,668.19,15.78,7,49.33,33.99,99.9,5
1798,254658.8327,550.0,2,3,761.48,14.72,5,10.69,46.74,94.01,6
1325,354546.9918,1193.45,2,3,14.21,6.1,6,31.69,13.43,99.9,4
3198,379489.2465,1331.4,1,4,554.89,8.65,6,81.42,1.28,98.69,7
6709,195910.5248,726.61,2,3,334.11,49.31,7,19.28,14.61,88.48,7
854,115173.7373,605.11,1,3,372.46,39.48,4,8.32,4.26,93.74,2
6069,133591.3704,571.69,1,3,709.35,53.87,2,23.02,24.39,95.45,2
6604,430556.8472,1092.09,3,3,211.16,42.45,6,14.13,6.16,93.94,6
5141,137475.7105,550.0,2,2,878.77,40.44,5,62.72,42.09,89.56,1
4630,333298.017,2168.2,3,3,436.55,38.99,10,20.77,11.87,88.54,6
3942,278686.3938,1158.98,1,3,126.54,23.96,10,84.29,20.01,99.9,7
3451,368925.2699,794.9,2,3,412.11,36.09,8,63.66,22.13,99.9,8
2972,136578.7197,988.14,1,2,377.72,32.52,7,41.47,27.49,92.82,4
5757,505852.6148,1256.39,2,4,433.47,32.48,7,36.73,1.58,90.69,5
562,597585.9219,1982.9,3,4,1014.98,8.82,10,44.28,14.88,93.96,8
5664,257203.9345,1551.35,1,4,814.38,15.43,9,58.2,10.13,96.66,4
6742,482233.8104,1976.75,4,3,545.12,15.31,8,89.54,41.64,99.25,8
1683,101913.16,550.0,1,1,30.12,43.77,7,88.28,46.39,88.73,3
5296,312594.3837,667.13,4,2,504.07,37.99,9,2.52,1.56,96.89,4
2426,483241.2513,1529.31,3,3,762.56,32.5,6,51.03,11.26,99.9,4
3283,125901.3577,550.0,1,4,794.9,42.49,8,15.41,7.2,87.89,3
2658,193712.9455,1103.23,2,2,158.94,32.79,6,46.14,14.39,94.99,5
3887,214448.7043,909.24,1,2,432.83,44.97,5,29.12,11.26,96.61,6
569,152273.9906,1520.66,1,2,390.41,23.12,6,79.46,18.0,99.9,4
3760,406620.216,1383.14,3,2,291.71,17.3,7,31.02,7.22,92.83,5
1409,164865.8263,550.0,1,4,181.29,53.97,8,9.49,0.12,96.63,4
6923,129572.8694,1342.22,2,2,1079.89,19.53,7,48.7,44.05,99.82,6
1999,256747.0528,1376.19,2,3,25.85,18.62,8,32.43,39.54,96.74,5
1864,102297.5218,555.51,1,2,611.77,16.59,6,23.99,17.09,97.07,6
4979,336213.541,938.82,1,2,484.13,25.48,6,73.06,7.16,87.58,3
5572,299926.3906,569.54,2,3,347.87,39.59,3,29.78,12.98,99.9,2
3547,398233.5466,1466.29,3,3,797.39,49.4,10,87.32,2.61,99.9,6
2373,220321.5049,760.77,3,3,179.59,8.09,5,32.81,4.34,86.84,5
1251,370966.7021,1315.47,3,3,532.28,32.95,5,36.99,14.88,81.89,6
5600,328391.6367,936.49,2,2,379.33,56.26,7,46.35,22.26,99.9,7
1824,109675.7564,984.56,1,2,517.43,39.41,5,44.69,20.31,91.91,5
4113,273450.5838,1464.65,2,4,243.16,31.63,8,43.22,8.04,90.85,4
2156,400585.8474,1236.22,1,3,343.81,35.03,7,34.73,2.4,98.36,8
4422,332437.6919,992.53,3,3,505.11,67.92,6,56.51,12.5,94.64,4
6864,575546.7533,1198.59,2,4,949.8,18.68,7,10.72,11.81,99.9,9
3128,324138.1524,550.0,1,1,797.71,37.65,7,32.96,32.42,92.23,3
5748,198408.6971,917.42,2,2,515.4,44.48,8,27.27,0.87,98.65,7
4550,263985.8704,550.0,1,1,134.22,5.91,4,15.1,45.95,99.9,1
4197,296219.1147,1358.27,2,3,279.96,24.99,9,74.8,33.43,86.09,6
6633,585904.7904,1569.27,4,4,418.54,25.32,10,87.5,1.82,89.97,4
6753,231360.7667,1025.84,2,3,281.77,13.57,5,30.3,20.69,96.57,6
6663,223181.4722,550.0,1,1,695.03,19.96,4,31.79,8.63,99.9,2
6028,147605.9,829.85,2,3,560.84,50.89,5,23.23,25.41,90.44,4
5583,293761.9376,888.27,1,3,101.71,58.76,4,140.28,17.44,89.66,5
6084,226085.6429,847.5,2,3,450.23,26.28,9,32.08,5.01,94.68,3
4827,406264.4939,952.63,3,4,417.99,26.62,7,6.15,2.2,92.29,4
4628,233957.5616,856.95,2,3,382.5,25.33,9,26.41,29.51,93.75,8
1080,333409.777,1137.14,1,5,902.28,30.18,7,86.06,6.45,99.49,5
2524,464400.5953,1392.18,1,4,608.2,52.33,9,4.04,1.95,89.92,6
674,165314.1196,550.0,3,4,705.59,24.42,6,46.64,14.38,98.59,2
2037,450776.8544,682.85,3,5,439.58,51.19,7,22.16,3.62,90.37,3
4592,579376.8411,1662.55,3,3,929.42,36.44,9,25.53,8.35,96.24,9
378,111416.3788,550.0,1,3,468.94,42.26,6,64.59,7.84,97.21,3
6770,360582.6831,1393.96,4,4,380.47,2.57,9,96.03,10.93,87.79,3
1468,286534.2868,1562.16,2,4,732.51,29.29,6,92.86,12.84,92.6,6
4239,274644.6068,1341.66,2,3,369.36,42.78,8,14.17,11.28,99.9,5
749,124085.0562,660.24,1,2,534.92,36.51,7,0.09,26.64,96.6,6
6491,226612.8674,1076.36,2,2,229.16,39.77,7,28.01,41.21,92.82,4
1004,331897.4486,1129.74,2,4,492.98,29.21,8,15.82,35.49,99.9,4
4542,298703.9825,865.23,2,3,519.56,21.44,9,45.04,7.5,89.93,5
4354,221518.9252,1103.66,1,2,463.26,56.37,5,32.24,27.74,92.17,2
418,495148.1821,812.15,4,4,599.29,16.87,9,29.67,14.0,88.33,7
1215,304845.3009,578.1,1,4,570.93,54.6,5,67.76,26.5,99.9,4
5196,167303.231,752.77,1,1,150.37,51.78,3,66.07,48.29,93.49,3
4323,145605.9049,550.0,1,2,249.49,14.51,10,39.08,27.23,95.34,5
6345,138047.5627,679.42,1,2,622.02,11.39,7,44.3,28.79,99.76,5
6796,250070.1344,1112.62,1,2,120.33,12.4,2,71.29,19.13,94.86,4
864,340834.0191,1020.7,2,4,1182.57,26.23,8,38.14,12.15,99.9,7
5948,369232.6478,550.0,3,5,202.36,4.07,10,70.64,10.41,91.65,5
183,338485.1269,1732.38,1,2,432.37,25.88,5,58.8,33.94,96.77,3
2506,263783.8958,991.12,3,4,337.75,14.97,6,59.7,36.56,84.24,5
6158,197703.9644,1193.46,1,3,721.33,24.07,9,1.24,25.98,98.33,8
6689,319491.2253,780.97,2,2,703.17,39.25,7,36.12,16.38,92.19,3
4559,338380.9694,1307.18,3,3,149.03,41.85,6,17.04,29.95,97.78,5
2174,208302.3543,777.85,2,3,431.85,37.36,6,41.82,36.63,92.55,6
1875,336701.9686,2063.7,3,3,686.76,81.49,4,83.97,46.16,89.97,5
1246,455248.5557,1036.36,2,4,155.28,23.66,8,9.21,7.29,90.73,4
6397,314184.2177,763.68,3,3,769.51,25.94,7,2.8,10.0,90.33,4
5768,332166.2074,907.07,4,3,475.13,1.62,10,75.66,16.14,99.34,7
2161,290609.6604,994.02,4,4,757.76,1.48,10,39.41,4.56,95.82,8
5522,242858.6649,660.69,2,3,735.01,42.55,10,82.2,12.11,89.22,7
1997,218063.4859,550.0,2,2,433.46,42.42,6,59.29,44.73,97.08,1
2595,171144.9269,679.22,2,3,804.42,34.8,4,39.2,27.36,94.98,3
451,748256.0279,1842.17,3,4,630.94,56.05,10,19.25,13.22,94.19,6
2329,530379.033,970.36,3,4,688.02,51.9,3,73.54,1.89,90.49,4
5427,248945.8748,835.7,2,3,165.64,9.56,2,57.16,31.11,92.54,1
5887,184006.5948,550.0,2,4,780.96,30.0,4,107.62,18.74,84.21,2
1502,122016.6518,1033.74,1,2,815.76,7.63,4,137.0,27.3,95.02,4
6757,98378.32224,844.84,2,3,285.84,19.26,9,107.85,53.14,90.45,4
6885,192044.4362,708.47,3,3,607.66,1.93,7,38.55,8.48,98.45,3
3438,472522.4074,1664.02,3,2,447.75,10.45,7,20.57,16.33,99.9,4
2286,289809.1616,1590.23,1,3,599.36,22.85,9,5.58,48.58,93.03,4
959,678290.7408,2114.0,4,4,820.65,10.6,10,2.54,10.9,99.9,8
3143,269408.846,1447.99,3,3,601.19,3.76,9,60.23,14.15,95.59,4
1295,189134.1212,837.98,1,4,526.94,35.55,8,41.77,8.11,99.9,6
1382,307325.5166,694.2,1,4,945.74,49.35,9,35.72,4.68,99.78,3
4058,212778.75,550.0,1,2,518.19,52.16,5,29.55,4.55,91.26,1
6483,305738.6039,1272.43,3,4,405.29,41.68,8,88.79,9.64,87.94,5
4910,169536.3962,550.0,2,3,656.92,56.88,7,62.6,39.67,85.59,4
4949,291315.2277,721.96,4,2,745.87,46.48,6,67.08,3.96,92.85,5
1254,265414.2368,674.01,2,4,838.75,31.79,8,0.92,24.82,97.83,4
5177,345705.3279,1004.33,2,4,383.41,29.1,8,73.32,21.65,99.9,6
771,406852.8596,833.57,2,6,545.42,19.33,10,100.59,8.92,96.63,5
744,388797.7139,1146.22,2,4,727.99,44.19,5,70.97,38.64,91.56,8
3257,209556.1828,853.42,1,2,584.06,34.33,6,9.51,5.22,95.36,3
3922,316027.3456,905.48,2,4,435.61,26.15,8,16.32,20.94,99.9,6
552,500296.9494,1221.08,1,4,866.35,8.31,5,13.18,8.4,92.22,5
4173,161850.87,550.0,3,2,431.24,20.6,5,44.4,16.91,91.98,4
4288,213944.3293,1281.0,1,2,12.43,18.25,6,18.85,11.84,94.81,3
5539,667923.2014,1390.12,3,6,563.31,24.52,9,20.39,3.17,86.53,6
2756,680753.3382,1652.65,3,3,876.22,55.78,8,80.3,1.24,80.61,6
2842,450177.8117,1624.02,2,3,347.64,9.1,8,67.38,15.4,90.63,5
6224,335134.4955,667.46,3,3,631.97,28.73,10,78.37,39.9,94.27,3
3227,129516.0104,1002.54,2,1,352.38,38.16,6,70.78,14.73,90.61,3
311,255571.3046,1757.89,2,2,442.04,17.84,6,45.33,15.94,95.03,5
2837,306129.5946,1312.27,4,2,683.85,28.05,6,86.38,3.18,95.61,5
3145,252869.9017,550.0,2,3,57.57,38.43,6,26.62,20.9,94.42,3
5726,200617.6149,783.15,3,2,399.04,76.55,4,83.04,41.65,94.64,5
6374,228529.6801,1313.71,1,2,839.16,39.14,8,83.71,22.42,96.84,5
1194,636408.7725,1834.29,1,4,599.69,21.92,7,64.88,26.31,86.8,5
5062,403775.1233,1010.97,2,4,591.17,46.24,6,4.23,19.53,99.9,7
5254,166518.0819,852.32,2,2,351.18,21.4,8,73.64,34.43,98.81,8
6226,386188.4407,1743.78,1,3,792.52,31.96,7,20.03,9.72,92.64,5
3072,572532.8115,1569.6,1,3,162.21,7.71,9,11.62,27.94,91.87,3
505,464796.0271,796.19,3,4,1088.34,53.34,5,37.92,11.24,91.83,6
3572,235370.7429,1662.26,1,2,397.11,39.39,8,83.02,29.95,96.45,6
1459,469711.9726,727.21,2,5,909.97,55.57,6,26.54,23.48,87.87,6
2127,411731.8548,1838.9,2,3,510.38,25.36,8,65.43,16.96,92.56,8
762,182779.7308,550.0,1,3,62.43,26.23,6,115.37,49.71,89.46,3
3434,524675.272,986.95,2,4,630.8,29.99,6,20.19,10.0,93.7,5
3354,150955.8344,774.79,1,2,367.35,27.19,8,25.05,16.03,92.24,5
3205,396806.8532,1443.58,2,3,281.3,15.55,9,62.09,0.36,98.32,3
5700,342939.5367,1192.28,2,3,802.71,2.54,7,24.0,12.82,91.53,8
1204,152926.0367,550.0,1,4,492.37,37.45,6,53.11,11.73,87.58,2
3081,161195.7912,722.71,1,3,701.84,8.39,8,59.63,18.78,97.56,4
1139,659953.378,1239.61,3,4,318.27,35.62,8,4.33,6.75,99.04,6
4631,339282.0108,550.0,4,5,415.03,48.5,7,63.83,5.97,98.82,7
3199,559609.2095,1214.53,3,2,1114.58,37.46,8,76.84,16.63,99.36,8
5005,200772.9864,779.75,2,2,65.34,59.82,5,28.84,7.62,95.61,4
2461,361173.5942,1115.03,3,3,662.48,34.01,6,10.23,6.12,99.9,4
3488,173388.9812,758.47,1,3,245.91,0.37,8,41.65,13.94,87.99,2
5552,113517.1348,702.7,1,2,575.39,49.19,6,67.05,16.64,88.14,4
2572,301884.9593,855.57,2,4,628.18,20.32,7,90.0,15.39,99.9,5
4360,179713.0449,550.0,1,3,335.2,16.1,3,111.49,49.25,93.08,1
3492,232410.9649,550.0,2,4,211.66,29.98,7,67.58,33.97,99.9,6
1778,107623.8968,550.0,1,3,330.72,39.43,4,68.01,5.11,95.27,1
4361,367815.5967,1830.41,2,2,502.29,58.67,6,49.02,30.05,90.75,6
272,252206.3363,996.4,2,2,462.37,34.75,5,121.06,36.63,83.16,2
3309,166175.7552,550.0,4,2,566.81,17.82,5,54.37,6.93,84.49,4
1179,414467.0282,965.33,1,3,167.4,81.77,8,20.43,0.97,88.97,7
3802,150576.3355,733.36,2,2,737.95,7.4,7,53.53,14.62,94.76,5
5223,556251.2911,1538.12,2,3,905.75,54.86,8,9.84,10.64,96.98,6
5228,104021.6679,1063.29,1,2,571.23,30.13,5,61.52,11.37,97.04,3
585,237290.0276,764.52,5,3,386.47,31.95,7,0.38,11.08,89.11,5
5241,394354.3472,912.43,2,4,675.78,5.82,10,87.95,20.4,96.93,6
4507,111897.733,550.0,1,2,712.54,5.47,6,18.44,10.86,95.68,3
407,305549.9909,1280.31,2,3,621.16,40.7,9,62.37,12.51,86.71,5
3243,225946.9245,550.0,1,1,517.99,75.14,5,122.36,38.89,96.73,3
478,317819.7604,550.0,2,3,424.28,63.65,7,53.06,18.97,94.15,5
4299,217705.6329,550.0,1,3,187.18,31.03,3,5.15,20.36,99.9,5
5602,298794.561,678.77,2,5,559.45,37.69,7,18.94,15.71,95.94,3
2924,144597.1668,550.0,1,4,287.23,7.63,7,69.53,6.34,85.79,4
540,125547.0981,697.91,2,1,485.98,1.36,5,40.3,25.53,93.92,4
404,144597.4335,550.0,1,3,859.24,34.43,9,22.53,10.72,98.48,6
4238,525363.0919,1117.59,3,5,616.08,34.48,9,80.22,21.81,99.9,7
6206,231333.2593,550.0,1,3,830.42,7.29,7,32.71,23.89,88.59,3
1796,188982.5945,550.0,1,3,637.94,14.45,8,16.6,7.35,86.13,4
3100,186836.4341,550.0,2,3,321.57,51.56,8,110.66,24.62,96.84,3
3779,323911.7643,550.0,3,3,230.72,38.85,4,14.7,12.5,90.94,3
5548,341137.3523,717.49,4,3,487.61,21.91,5,132.58,1.29,92.9,5
1178,728016.4966,1511.32,2,5,730.62,49.65,9,57.42,10.04,90.25,8
3103,404306.4957,944.74,2,4,21.02,62.6,7,115.25,18.31,84.5,7
2011,185710.7023,550.0,1,4,704.2,10.5,8,47.86,11.14,86.86,5
1055,536474.0456,1782.66,1,3,531.74,40.28,4,31.29,32.99,86.93,2
3509,199969.075,1501.09,3,2,103.56,63.79,8,57.21,9.92,92.79,3
2797,436761.9441,1038.38,1,4,772.65,9.44,9,1.75,27.76,87.43,9
3440,163088.29,550.0,3,2,889.16,24.57,7,11.62,3.4,99.9,4
4584,214713.2961,1503.95,2,3,652.72,64.63,2,82.0,22.69,85.68,3
5694,245986.2987,616.19,2,3,76.39,39.64,6,17.41,16.1,86.37,7
5226,230578.9288,1243.58,2,3,389.21,30.16,5,49.28,4.27,87.04,3
5204,297613.6479,827.88,1,2,291.24,26.68,3,64.88,28.56,89.76,3
3691,301378.5948,1115.75,2,2,381.71,39.5,5,40.24,8.35,91.07,5
5911,322391.3847,1189.42,2,3,594.28,8.05,7,73.86,10.56,99.04,7
5856,290095.1722,1432.53,3,2,925.75,24.86,7,115.4,5.73,89.37,7
1524,356015.9725,550.0,4,4,304.92,58.32,7,10.43,21.46,97.14,4
6572,223063.3335,550.0,1,3,574.79,0.28,6,38.07,24.19,89.1,2
6839,241318.3675,1473.19,2,1,283.37,2.04,8,53.6,2.95,94.42,5
3952,181675.5726,885.62,1,3,246.89,5.33,9,32.29,28.99,94.46,4
2260,168716.8081,550.0,2,2,293.55,33.32,5,18.18,34.02,83.76,3
1020,240969.3991,611.72,2,4,77.18,39.03,10,25.5,17.74,95.13,6
4092,266182.0228,1170.32,3,3,640.78,25.91,6,70.8,2.45,89.29,4
1427,445395.1191,1146.96,2,5,263.16,34.1,8,67.66,16.38,94.41,7
1837,263726.3798,1142.69,2,3,260.16,33.77,8,45.29,15.37,92.45,4
439,185133.6985,550.0,2,3,418.02,20.34,6,69.13,38.42,87.03,5
6284,257182.233,757.36,2,3,613.27,23.72,8,10.25,11.93,96.15,6
231,160332.0108,581.4,1,3,454.75,9.17,10,58.29,27.87,96.59,5
5401,158341.8859,1066.74,1,3,438.49,26.64,7,51.99,24.37,87.38,2
1472,161515.2686,550.0,2,4,831.02,49.5,6,76.26,17.93,92.82,7
5145,251114.3834,1487.28,1,3,160.18,15.28,7,64.99,9.46,95.94,6
6888,105336.1581,626.96,1,3,224.97,27.91,7,93.46,18.03,89.96,4
1354,451105.5525,1404.97,3,2,239.1,38.42,9,50.89,19.67,88.44,9
4333,212345.6267,550.0,3,2,492.09,9.62,9,86.06,21.59,95.32,5
2032,230091.0023,635.61,3,3,474.76,29.0,7,2.56,1.2,97.15,4
1311,204192.7232,1114.19,1,3,533.56,18.94,8,49.83,28.67,94.97,7
6032,390192.2257,1080.31,1,3,464.72,27.55,4,56.0,12.51,95.96,3
836,253414.7142,870.74,1,3,250.99,13.34,7,72.34,8.46,94.97,4
1463,234631.3808,550.0,4,3,671.1,37.65,9,51.43,36.45,99.9,8
33,356250.7195,1881.78,3,2,31.56,5.18,10,48.85,10.23,93.98,7
5504,362597.7191,901.0,3,3,35.04,21.19,10,4.84,19.49,89.47,5
2698,144090.8028,550.0,3,2,299.09,64.47,6,4.7,14.51,99.9,5
2247,160605.5604,550.0,2,2,453.98,35.2,5,41.17,3.57,92.79,4
6772,318126.9653,1143.1,1,4,286.66,45.32,8,44.78,26.59,96.55,6
444,538399.5854,1396.88,2,5,676.08,4.72,10,34.15,26.21,94.61,7
5111,413645.5803,1693.45,2,4,114.03,46.83,6,56.88,1.49,93.25,5
5272,182718.5298,1946.34,1,1,521.38,22.93,6,4.85,11.11,92.92,5
1009,420325.6531,1091.16,2,4,989.68,30.23,10,25.58,1.73,99.9,8
5251,283758.8869,954.7,1,3,452.58,46.55,3,90.49,18.64,89.44,5
6198,202639.4567,970.71,2,3,439.83,69.87,7,1.04,36.74,95.54,6
3910,183923.0472,1161.81,2,3,532.59,12.5,8,47.28,11.41,96.06,6
5915,136794.6888,967.81,1,4,463.41,17.03,9,78.32,0.39,99.9,8
2038,370321.2777,1435.66,1,3,728.82,23.38,7,35.8,19.71,94.96,6
4601,351533.8074,1218.48,2,2,428.84,35.24,8,22.73,3.05,99.9,6
711,316592.6204,1386.37,2,3,590.93,48.09,7,44.33,4.47,99.9,6
268,114541.7742,550.0,2,3,136.88,25.14,4,98.56,22.28,90.32,2
4471,134910.6406,682.2,1,3,916.07,7.85,6,29.74,15.17,86.76,2
3891,129666.8694,979.48,1,3,224.8,23.15,9,42.91,20.29,93.25,5
1100,92151.74651,564.44,2,1,667.33,39.66,6,7.11,10.09,87.27,2
3639,345571.5265,777.23,1,3,355.11,18.41,6,49.64,0.74,99.9,5
3465,264828.2519,776.78,1,3,377.1,41.51,6,129.89,26.25,86.15,4
4675,538335.1467,1227.38,3,3,516.62,18.63,9,13.71,19.05,91.81,5
2689,187035.2859,1233.61,1,3,871.0,28.97,7,60.94,40.73,94.55,3
2298,489752.3503,1170.91,2,3,368.51,22.73,5,3.38,16.55,95.91,7
3787,242810.4204,820.47,2,2,678.76,36.6,9,24.39,32.53,95.92,8
3163,412388.0148,1052.51,2,3,374.26,36.22,7,76.88,30.58,86.59,5
6952,465740.0164,1613.59,3,3,598.58,35.29,7,51.99,1.64,99.9,8
2422,317798.9332,1231.59,2,4,918.28,19.61,10,79.42,14.76,94.1,5
6249,429336.5244,1249.39,5,3,499.06,15.52,10,75.37,1.36,90.43,8
3789,337584.6674,1343.92,3,2,395.96,70.11,7,78.95,24.21,87.94,5
2835,179974.6589,550.0,1,2,362.85,22.98,4,86.2,22.53,92.35,2
434,596871.5103,2186.62,2,3,741.75,25.63,9,11.33,20.19,98.01,8
6064,366814.4459,1108.37,3,4,454.38,3.17,10,48.32,6.5,95.93,9
1717,199506.893,564.33,1,3,125.24,33.68,7,15.0,17.23,96.9,4
3548,170808.2439,550.0,1,3,288.76,56.21,7,101.52,33.14,84.66,4
3636,259050.8582,886.37,1,4,398.52,34.23,9,1.34,1.5,99.9,6
155,264839.3572,1456.13,1,2,505.8,18.49,7,17.64,18.58,93.8,4
5409,120021.2617,550.0,1,4,641.16,41.81,9,93.13,45.79,98.0,4
1199,309108.6326,851.0,2,4,807.35,72.9,5,50.86,36.47,95.92,2
949,300974.5539,1258.83,2,2,706.86,42.24,6,2.71,7.99,99.9,5
5048,283536.741,550.0,3,3,912.6,19.93,4,38.3,11.17,88.45,4
2643,204012.1474,1045.17,1,3,634.2,39.27,7,21.77,9.17,85.74,3
6003,484512.1588,1052.48,3,3,43.02,6.47,8,60.07,22.79,99.74,8
3008,145942.1369,1044.43,1,3,177.81,15.89,7,35.66,15.53,97.68,2
1897,169087.4955,630.08,1,4,442.2,36.62,7,70.04,32.31,88.19,7
1181,156294.8951,550.0,1,3,205.84,81.87,6,66.47,36.86,89.24,1
184,423017.0623,1493.58,3,3,129.92,45.13,7,82.23,17.26,98.65,6
4035,210645.6183,550.0,1,4,672.37,44.25,9,32.3,11.91,96.5,2
21,264441.7319,1336.19,1,4,305.2,53.4,8,72.88,32.06,94.68,3
1473,175103.9545,961.04,1,4,627.06,26.32,9,71.28,15.07,96.88,6
6100,290402.2247,1088.99,2,3,299.76,49.82,7,58.14,11.75,91.25,4
6119,382741.1546,1325.82,2,2,597.19,1.02,8,25.0,3.44,95.77,5
520,358905.9131,976.75,2,4,768.59,19.68,3,24.61,29.75,99.9,5
1296,284055.183,1312.83,2,4,1178.25,15.58,9,47.61,18.27,94.58,7
1884,318574.1442,1086.8,1,4,22.8,37.82,10,21.41,9.79,88.0,7
