,IsLuxury,SquareFootage,NumBathrooms,NumBedrooms,BackyardSpace,CrimeRate,SchoolRating,AgeOfHome,DistanceToCityCenter,EmploymentRate,RenovationQualityRate
1891,0,1049.26,2,4,839.33,56.14,9,55.2,5.78,87.88,5
6462,1,844.2,3,3,1250.86,11.25,5,32.04,8.64,99.9,4
3253,0,550.0,2,3,877.74,46.0,5,21.27,17.13,87.25,1
3017,0,735.91,1,3,8.39,17.49,3,41.07,34.62,93.71,3
536,1,1937.42,1,2,569.13,28.92,7,40.53,10.55,89.85,7
1376,1,888.61,2,4,190.48,8.0,7,74.05,23.33,93.08,7
167,1,1516.73,1,3,149.41,25.37,7,32.96,2.07,90.16,8
3786,1,920.56,2,2,828.17,46.83,7,12.82,20.4,99.05,5
6240,1,1437.02,2,5,1230.93,7.73,7,33.29,22.41,98.62,9
1067,1,1702.79,2,5,267.7,54.48,10,87.98,20.93,92.9,8
4523,0,550.0,1,4,427.33,30.85,6,13.95,21.98,95.55,1
1426,0,1678.0,2,3,269.96,40.49,9,110.61,0.28,91.97,5
3585,0,550.0,3,1,403.9,16.07,7,71.52,27.16,99.9,6
2855,1,833.44,2,3,80.76,51.76,5,47.19,6.16,99.9,7
2482,0,930.22,1,2,347.87,30.8,6,35.68,43.49,98.36,3
2552,0,599.91,2,1,554.94,67.95,7,46.38,15.9,98.01,6
1399,0,550.0,1,3,419.73,12.48,8,115.89,1.56,99.9,3
498,0,550.0,1,3,855.73,41.36,7,39.47,16.19,99.66,3
5461,0,550.0,2,3,37.87,33.88,8,109.39,11.37,90.38,4
3713,1,764.69,2,2,437.33,35.88,9,19.86,15.04,96.24,6
5483,1,1101.32,2,3,627.87,30.98,6,13.68,23.01,92.08,5
2388,1,1705.16,2,3,322.12,35.25,9,1.83,6.41,93.48,5
2291,0,874.22,1,3,611.22,37.43,7,39.05,19.61,84.23,3
2949,1,1534.65,1,3,1016.86,31.14,8,41.16,9.93,96.3,7
3065,1,550.0,2,3,529.47,30.9,5,24.53,41.6,92.69,2
2259,0,550.0,1,1,636.64,48.26,4,60.29,11.35,94.18,6
863,1,714.9,4,3,662.04,42.74,5,10.04,10.78,90.76,3
4529,1,2206.31,2,3,564.76,15.72,8,20.14,20.09,93.69,8
1552,0,550.0,1,3,499.1,50.5,3,103.2,24.91,93.0,4
1323,1,1356.68,4,3,986.92,58.21,7,64.4,18.52,95.63,9
6649,0,937.88,3,3,491.91,17.61,8,10.5,1.57,94.62,7
1834,1,1481.17,2,3,866.11,22.61,5,9.44,17.45,99.9,8
3221,1,1032.15,3,3,645.53,64.88,2,9.14,36.42,89.81,6
3871,1,1844.34,3,3,670.38,21.32,7,54.25,7.37,96.79,5
5371,1,1103.52,2,2,68.24,22.98,5,19.94,4.28,93.05,6
3947,0,1995.41,2,4,43.38,73.03,8,63.94,15.15,88.33,7
2851,0,1473.2,4,3,323.36,31.79,9,54.82,25.87,84.95,8
2085,0,757.7,2,2,314.53,20.76,10,56.33,7.18,99.47,4
4323,1,550.0,1,2,249.49,14.51,10,39.08,27.23,95.34,5
5226,0,1243.58,2,3,389.21,30.16,5,49.28,4.27,87.04,3
1550,1,1674.82,4,6,1220.86,4.65,10,40.42,32.63,88.34,10
1232,1,1440.64,3,4,813.66,13.07,10,37.91,23.29,99.9,8
3032,0,596.09,1,2,54.12,2.88,8,15.32,33.59,98.08,3
1679,0,1556.84,1,4,447.06,7.5,8,6.57,7.18,96.56,1
3505,0,605.52,1,5,229.88,8.63,8,48.1,22.5,99.9,2
4138,1,1644.94,3,4,1206.59,42.01,5,41.64,24.32,91.61,7
1329,0,742.01,2,3,307.52,49.15,3,27.28,31.85,91.4,5
1405,1,936.61,1,4,840.64,23.1,9,11.41,15.35,99.9,4
2581,1,1050.07,2,4,351.05,66.52,9,12.23,22.58,96.92,8
964,0,550.0,2,2,188.4,15.88,7,53.18,20.49,96.12,6
541,1,913.84,1,4,919.24,6.08,8,94.23,20.77,96.85,1
2244,1,760.77,1,4,57.28,15.77,9,61.77,4.59,99.9,7
4493,0,979.38,1,2,311.11,21.42,6,26.79,11.65,96.84,3
4798,1,1674.24,2,3,425.64,29.0,8,58.29,24.63,92.56,5
97,1,979.53,2,4,673.71,9.91,8,58.37,7.94,92.24,4
2785,0,1581.77,2,3,847.84,22.96,9,38.8,19.05,96.94,7
6325,0,550.0,2,2,248.59,9.25,6,59.29,11.77,93.02,3
4065,1,1128.41,3,2,830.4,39.67,6,97.17,13.98,98.23,3
2069,1,550.0,2,2,222.52,48.93,6,56.84,25.34,99.44,4
2194,0,550.0,1,4,696.13,14.58,10,43.23,42.41,91.0,5
512,0,550.0,1,4,568.72,69.23,6,86.15,25.78,99.54,2
723,1,1124.01,4,3,275.75,4.15,9,62.0,5.34,90.65,6
5418,1,1628.49,3,3,615.83,19.42,7,25.34,26.16,94.05,7
4955,1,1145.69,2,4,838.22,37.55,8,85.09,20.07,89.15,10
764,0,1420.65,3,2,897.0,25.05,8,125.22,0.55,99.9,5
1789,1,804.42,2,3,66.63,48.71,8,32.33,14.28,97.59,6
6918,1,1449.58,2,4,887.59,32.01,10,61.98,6.39,98.39,5
6480,1,1071.37,1,4,98.52,49.99,8,41.23,35.06,93.91,7
4344,1,597.48,3,3,727.3,4.55,8,57.38,27.19,92.13,7
3539,1,1058.22,1,3,354.82,30.52,7,64.54,24.74,99.9,5
1754,1,1230.72,4,3,703.85,16.19,10,31.0,3.11,88.93,7
5072,1,1179.53,3,3,242.2,30.89,8,105.03,18.42,94.89,3
2030,0,915.01,3,3,1134.25,48.31,6,74.33,36.9,99.11,6
4852,1,1760.77,2,2,459.59,46.97,7,83.89,31.07,95.95,6
4109,1,617.91,3,3,1047.74,7.02,5,56.75,1.39,91.41,5
2098,1,1010.83,3,3,223.68,12.11,9,53.01,29.05,99.66,6
6778,0,891.84,2,3,731.06,68.74,8,31.8,9.57,97.41,2
5337,1,1868.71,2,3,974.79,34.01,6,109.51,18.73,96.61,6
5725,1,846.38,4,2,842.59,70.69,3,96.49,1.54,91.13,5
4957,1,776.1,3,4,621.49,19.34,9,2.02,19.35,87.03,5
4988,0,550.0,1,4,650.29,66.22,7,8.38,15.05,95.84,3
1846,0,550.0,2,3,776.89,31.33,7,90.6,27.33,87.16,7
6438,1,1282.25,3,4,1107.92,27.25,9,73.6,27.75,95.75,4
4270,1,1358.29,2,3,825.28,30.44,3,26.15,0.97,88.27,4
9,0,1068.3,1,3,629.24,38.4,4,24.07,22.23,91.87,6
5451,1,1417.48,2,2,617.68,49.7,5,52.3,3.84,89.81,3
4179,0,550.0,2,2,406.06,28.88,5,54.2,20.71,96.16,4
5785,0,706.56,2,4,647.51,4.16,7,103.24,6.27,99.9,3
1956,1,1173.3,2,4,251.69,7.44,10,36.68,8.96,99.9,8
2982,1,1063.0,3,4,224.74,57.09,5,68.02,6.99,88.11,6
2794,1,1411.35,1,3,536.63,46.86,9,46.74,39.78,97.16,2
5801,0,1456.45,1,2,618.87,2.93,7,58.36,30.25,97.83,5
282,1,1236.22,1,4,344.69,5.85,8,16.1,13.77,91.36,2
6489,0,810.88,3,2,413.01,45.42,4,76.84,17.03,94.36,4
789,1,1704.06,3,2,820.04,32.74,8,23.24,15.83,93.86,4
4630,1,2168.2,3,3,436.55,38.99,10,20.77,11.87,88.54,6
3671,1,1491.29,2,2,357.3,34.76,7,99.75,37.53,99.9,7
2130,1,1531.23,1,3,140.5,32.08,9,24.14,18.23,94.22,5
4455,0,608.77,1,4,127.34,35.08,7,121.15,18.79,99.64,2
5319,0,1140.4,3,2,880.79,39.11,5,98.33,6.69,89.08,7
6379,1,1119.47,5,2,1157.72,22.86,6,22.65,5.97,89.01,8
1712,1,1999.89,2,3,597.96,47.36,6,6.92,3.84,99.9,6
4701,0,954.82,2,5,588.5,40.48,10,54.02,14.63,93.39,8
3878,1,2228.78,2,2,8.42,19.35,7,9.74,2.83,95.29,7
3411,1,1389.32,2,4,418.03,22.56,10,43.46,5.71,98.55,5
2158,0,1051.87,2,3,323.72,40.07,9,66.42,7.91,98.67,7
3803,0,550.0,4,2,421.86,19.4,6,30.23,8.29,94.38,5
3555,0,958.52,2,1,856.39,36.15,4,16.04,16.98,87.6,3
6717,0,1201.96,1,2,917.7,1.26,6,47.68,23.98,93.33,2
758,1,550.0,4,3,239.0,36.91,7,32.15,4.43,89.81,5
2498,1,573.23,3,2,111.84,60.39,7,60.67,30.56,99.9,4
6119,1,1325.82,2,2,597.19,1.02,8,25.0,3.44,95.77,5
5939,1,1569.34,2,2,414.48,28.18,8,41.23,2.69,95.54,5
2653,1,1441.86,1,3,864.27,40.12,8,63.92,15.05,97.8,6
164,1,948.01,3,4,735.23,37.11,7,61.08,0.49,91.44,7
332,1,1287.61,3,3,1054.2,51.53,10,50.01,10.76,95.26,7
5230,0,1774.66,2,3,552.28,26.7,8,61.73,7.93,98.65,5
5097,0,550.0,4,1,714.65,32.36,4,14.14,17.34,95.25,5
2491,0,550.0,2,2,96.68,65.39,7,80.46,2.39,93.12,2
6184,1,1694.81,2,2,139.81,27.34,7,90.61,5.32,80.84,5
4085,0,550.0,2,2,355.3,45.22,7,97.58,35.89,91.68,2
387,0,700.9,1,3,840.32,0.29,6,92.84,8.42,87.5,5
2277,1,901.11,2,4,914.75,17.68,10,76.07,12.77,99.9,7
4651,0,1070.92,1,3,319.64,17.59,7,12.8,8.75,96.27,5
4756,1,881.16,4,4,492.47,21.01,10,65.12,29.89,98.68,8
2258,0,643.83,1,2,156.97,26.91,5,28.12,18.31,86.01,2
2420,0,687.1,3,3,582.15,20.61,6,17.25,10.41,89.34,3
5780,1,1365.23,2,4,127.35,1.01,10,13.18,12.23,99.9,8
2165,0,682.56,1,3,356.64,56.0,6,41.7,15.88,94.81,4
2815,0,1010.28,2,4,158.03,54.34,9,105.2,11.48,97.41,7
3178,0,1837.05,3,4,449.08,24.54,7,39.93,14.15,98.66,8
3285,1,1292.68,3,3,543.48,32.08,7,2.25,7.33,85.69,6
2573,1,550.0,2,5,620.77,3.96,6,71.96,7.71,99.9,5
6306,1,907.46,3,4,312.55,34.28,8,24.74,6.2,99.45,7
4800,0,737.53,2,3,738.21,43.53,6,25.63,17.91,96.71,6
6541,0,979.58,2,3,305.22,18.19,7,64.78,8.24,98.14,4
5563,1,935.24,3,2,351.22,44.61,6,54.06,6.49,99.9,8
3896,0,554.97,1,4,749.92,8.98,8,54.91,24.61,91.56,4
3375,1,1115.12,2,4,356.96,22.86,6,34.46,46.51,89.86,4
434,1,2186.62,2,3,741.75,25.63,9,11.33,20.19,98.01,8
416,0,550.0,2,4,470.97,46.95,6,63.28,16.99,91.65,5
4144,0,852.57,2,2,97.21,33.37,4,34.81,50.35,97.07,1
1230,0,1053.75,2,3,357.8,30.95,8,105.75,22.85,96.03,5
4237,1,921.39,1,2,140.16,49.43,6,70.67,39.13,87.02,4
3477,1,1001.18,3,4,568.49,12.01,8,65.49,17.42,88.88,6
2321,0,1194.06,2,3,445.96,31.81,10,89.52,3.6,88.48,6
1137,1,1127.34,3,5,695.64,31.66,8,53.33,2.98,99.42,4
663,0,1417.24,2,4,573.58,18.81,10,7.1,6.17,99.9,10
6719,1,847.12,2,2,430.48,14.9,7,124.71,18.6,88.31,6
4551,1,1085.09,1,3,232.62,36.79,5,14.58,7.84,92.66,1
4312,0,860.71,1,1,546.49,45.9,5,14.68,41.04,92.08,3
2348,1,550.0,3,4,510.33,20.0,10,13.31,27.0,99.9,6
6919,0,857.34,1,2,346.52,32.1,5,46.16,8.91,86.46,5
104,1,1294.28,3,4,781.13,25.49,5,13.26,1.9,89.12,5
259,0,1067.3,3,2,665.83,11.73,6,20.03,29.33,94.46,8
5891,0,1136.53,1,2,29.91,52.44,4,68.95,10.64,93.94,5
5033,1,1167.36,1,5,342.4,16.17,10,89.03,3.54,90.8,9
1258,0,1291.47,1,2,428.66,31.55,6,119.97,33.04,81.08,4
1380,1,1438.77,3,4,176.24,24.06,7,3.31,21.36,93.02,6
3612,1,1495.54,3,4,102.09,12.7,10,67.64,7.68,97.47,7
6857,0,550.0,2,4,1187.59,57.55,6,25.94,32.52,88.0,1
4362,0,906.08,1,1,702.68,32.39,6,49.67,33.43,93.47,3
1561,0,550.0,1,5,1016.53,27.39,7,36.57,24.05,91.73,2
3242,1,1356.47,2,4,748.5,32.25,8,17.03,1.45,93.67,6
1838,1,1321.69,3,4,453.1,3.26,9,25.95,6.75,99.9,7
1516,0,550.67,2,3,546.54,40.36,6,82.19,4.53,94.23,4
1926,0,613.71,1,5,609.64,44.17,10,8.46,27.96,94.58,5
6995,1,1026.36,2,5,149.31,0.1,9,31.79,11.59,94.57,5
5273,0,550.0,1,3,1341.99,1.51,5,49.34,18.49,99.9,3
3989,0,1622.71,2,3,251.59,44.47,7,48.27,7.95,91.04,5
4201,0,1028.46,1,3,369.83,51.39,5,104.99,24.35,99.9,6
1125,0,1000.08,2,3,429.12,15.15,6,35.94,21.75,85.14,5
2943,1,661.87,3,4,752.58,44.14,5,26.02,17.95,98.94,5
5458,1,733.99,2,4,615.95,54.73,8,102.57,10.72,94.58,6
6318,0,955.63,1,2,698.47,69.0,6,68.63,8.89,90.19,7
1117,1,891.59,2,2,213.04,0.3,6,8.43,11.99,99.9,6
226,0,550.0,1,2,342.05,37.68,4,11.35,47.23,91.46,5
3666,0,828.63,4,3,459.08,35.9,9,58.92,36.29,90.56,7
4168,1,1801.97,2,3,816.78,28.16,7,42.65,8.29,90.67,5
83,1,1138.98,2,4,97.15,43.64,8,19.46,14.61,95.72,5
4238,1,1117.59,3,5,616.08,34.48,9,80.22,21.81,99.9,7
3104,0,550.0,1,1,454.37,44.22,6,61.16,19.99,95.49,1
1900,1,695.55,3,3,390.79,17.03,9,12.09,8.44,88.05,9
3463,1,1591.98,3,3,624.6,10.27,7,44.55,1.69,99.9,4
2627,1,806.9,4,3,364.67,47.38,7,21.13,17.57,92.67,7
3962,1,1043.69,3,2,807.17,24.66,9,39.57,39.77,90.36,5
6870,0,831.3,1,3,771.18,37.29,3,0.25,14.94,82.66,2
2882,0,550.0,2,4,673.05,67.54,5,41.63,27.28,95.11,3
3546,1,1136.32,1,4,379.05,46.79,10,26.16,9.91,99.5,4
2305,0,680.92,3,1,551.7,9.63,7,16.79,2.8,85.17,4
3454,1,1798.59,1,3,435.48,27.94,9,10.45,19.22,94.94,3
6288,0,632.61,3,2,408.07,29.34,8,85.38,35.24,95.69,7
1073,0,550.0,2,2,641.2,37.94,6,9.92,26.27,90.78,4
4205,0,550.0,2,3,227.03,18.48,8,61.32,1.34,90.08,4
6188,0,841.15,1,2,263.56,22.73,5,71.16,2.85,99.5,4
1304,1,1600.25,3,4,589.4,24.56,9,47.13,22.3,88.67,6
6920,0,1001.2,1,2,463.06,5.63,8,38.35,20.58,93.06,3
442,0,1608.13,1,4,751.05,33.09,6,37.3,7.78,97.45,6
3086,1,550.0,1,1,871.99,46.46,3,60.87,36.57,99.9,4
1892,0,937.22,1,2,221.18,10.91,3,23.88,9.65,84.52,2
372,1,1247.5,2,3,67.11,47.06,8,20.83,17.17,99.9,8
6055,0,851.23,2,3,496.61,54.61,5,20.81,11.08,92.43,6
5753,1,992.99,1,3,1006.05,20.24,8,8.22,3.97,99.9,4
5413,0,647.33,2,1,540.53,41.62,7,109.19,11.28,99.9,4
288,0,550.0,2,2,279.77,23.71,6,10.11,29.45,88.13,4
5459,0,709.62,2,4,100.66,27.96,6,7.95,7.71,95.36,3
1113,1,582.18,3,5,462.19,22.1,6,41.66,33.05,91.72,6
3898,1,1123.12,3,4,204.76,22.51,8,51.0,16.84,96.06,6
290,1,1024.7,1,3,827.3,12.85,9,13.88,9.28,99.9,5
5068,0,550.0,2,4,602.56,66.29,8,14.28,32.1,89.1,4
2998,0,1253.45,2,3,670.26,21.08,7,108.57,17.58,96.23,5
2240,0,1482.85,3,4,297.09,19.69,10,45.34,10.93,97.07,9
2737,1,550.0,2,3,339.7,5.16,8,3.79,9.4,92.72,8
6376,0,550.0,2,4,335.9,43.48,7,19.33,25.76,96.4,5
2980,1,856.67,4,3,669.49,34.59,6,104.25,9.06,97.56,3
2934,1,1039.35,2,3,650.54,8.56,7,10.92,4.75,86.62,3
2050,1,981.82,3,3,162.99,30.67,6,71.99,0.38,99.9,7
6964,0,1573.25,4,2,309.03,6.2,9,14.52,15.22,99.9,7
3614,1,1610.19,3,3,1107.22,46.55,8,61.03,15.19,91.51,4
5160,0,962.64,1,2,204.86,52.53,8,25.58,23.94,99.9,1
269,0,715.11,2,1,993.74,48.18,4,52.98,22.15,87.58,3
1206,0,652.06,1,2,468.82,14.55,7,76.46,26.9,97.01,6
6242,1,1438.94,2,4,298.56,37.04,10,56.77,11.2,94.71,6
5819,1,1328.21,3,3,395.87,57.26,7,53.8,28.67,87.77,6
6005,1,1054.97,2,3,256.4,23.56,7,12.75,23.54,92.9,7
4021,1,1492.21,3,3,943.07,11.54,4,37.8,48.02,91.39,3
6906,1,1255.55,2,4,806.02,32.51,9,22.98,3.7,99.9,3
6168,0,800.9,2,2,165.31,27.05,5,85.34,21.72,99.9,3
1054,1,1661.41,2,4,843.68,37.79,8,38.88,45.88,89.39,4
6847,1,1475.63,2,4,416.89,25.42,8,36.99,16.01,99.9,8
4014,1,929.42,4,4,579.92,31.51,9,100.87,9.36,97.89,9
6654,0,1455.1,3,2,319.95,17.4,9,38.76,6.0,99.9,7
6746,1,1296.86,3,5,572.74,27.45,9,77.97,23.63,89.87,7
2715,0,1139.35,1,3,237.25,69.01,2,29.59,3.13,95.93,2
897,0,873.9,2,3,232.09,41.15,5,56.28,37.71,87.92,2
6322,1,1570.93,4,4,767.18,12.84,10,25.53,34.81,93.96,10
182,0,1151.89,1,2,782.58,70.69,3,63.99,22.19,94.01,3
5302,0,1158.48,1,3,324.2,44.39,5,5.75,17.65,91.5,3
3763,1,1564.04,4,3,583.64,33.79,6,54.03,17.94,91.82,7
6770,1,1393.96,4,4,380.47,2.57,9,96.03,10.93,87.79,3
6025,0,1463.33,2,3,293.14,40.32,4,93.99,33.6,93.25,2
5759,0,550.0,2,1,270.9,23.78,7,13.51,4.34,89.62,4
136,0,782.67,1,4,510.22,33.65,6,41.73,20.43,94.48,6
1,0,897.55,5,3,579.57,41.05,6,13.77,24.4,86.13,5
4485,0,550.0,2,2,302.87,46.87,4,42.09,34.3,95.89,2
6601,1,731.32,1,1,574.96,4.2,6,94.5,9.96,92.69,2
810,0,697.88,2,2,121.1,49.41,4,20.57,13.88,89.76,3
5580,0,1648.24,2,3,109.9,6.9,8,72.56,3.8,93.95,10
6737,1,1920.59,4,4,981.64,25.72,8,47.96,9.54,89.19,7
3909,1,1530.81,4,4,872.41,6.5,8,11.35,25.56,91.31,9
6123,0,1374.7,2,3,975.73,48.46,6,49.22,15.42,93.61,3
3465,0,776.78,1,3,377.1,41.51,6,129.89,26.25,86.15,4
1274,1,1769.01,2,3,388.99,12.43,8,61.9,25.5,93.64,7
2087,1,566.8,1,4,148.47,21.49,9,52.86,48.85,88.19,4
5640,0,1294.53,3,1,675.07,49.3,4,52.53,25.0,99.9,3
82,1,1257.82,1,3,479.92,8.17,5,6.75,27.73,90.28,2
1663,0,785.53,1,2,3.86,40.31,3,122.62,12.29,88.42,3
2636,0,550.0,2,3,310.37,33.49,5,49.59,18.33,99.9,3
6931,1,1059.64,1,3,30.61,9.72,10,52.9,12.65,95.99,4
2208,1,1202.39,3,2,470.15,72.09,5,59.02,12.77,96.57,3
859,0,550.0,1,2,350.39,42.59,5,74.45,29.28,87.35,5
3946,1,631.66,2,5,956.19,39.19,7,54.69,22.84,99.9,10
5918,1,1128.51,4,1,684.79,16.78,9,69.74,34.95,97.2,3
5224,1,787.47,4,4,616.03,4.72,7,18.29,18.33,93.0,6
6484,1,1877.38,2,2,179.95,32.44,9,67.35,5.92,99.9,7
5839,0,1856.18,3,2,552.05,7.26,6,22.68,7.81,99.04,8
1619,1,550.0,3,5,852.7,42.0,7,30.05,6.89,95.44,7
2097,0,1291.88,1,2,898.43,25.63,3,4.18,22.9,89.63,3
2535,1,1417.6,2,2,368.56,40.21,6,29.63,1.1,96.22,4
5584,0,2276.81,2,3,407.48,44.92,7,1.3,13.22,99.9,6
3204,0,1545.84,1,2,118.04,49.36,3,70.08,32.22,97.09,4
685,1,656.16,3,4,643.36,36.9,6,21.5,3.49,94.21,4
473,1,890.0,2,5,235.71,64.25,10,26.18,6.05,92.34,6
4439,1,550.0,1,5,41.14,67.74,6,98.44,41.4,99.0,6
1822,0,942.58,2,3,1014.41,65.54,7,7.42,2.07,89.79,6
3320,1,1396.01,3,5,554.38,67.25,8,57.78,8.35,95.91,7
3541,1,627.24,4,3,1104.18,12.29,6,52.29,25.13,99.9,5
2281,0,550.0,3,2,711.91,10.63,3,85.45,34.72,91.49,4
6531,1,550.0,3,4,586.95,62.88,6,45.52,3.7,92.04,1
4712,0,891.35,2,2,13.67,47.95,9,96.4,23.18,92.97,6
2151,1,666.22,4,4,1166.41,47.17,7,18.84,13.36,96.39,5
5106,0,576.65,3,3,296.65,26.53,4,60.78,29.33,87.81,2
4487,0,1003.05,2,3,823.62,4.05,9,46.51,0.21,98.88,6
5334,0,673.84,1,3,349.34,22.54,7,20.48,4.86,90.17,5
2499,0,725.59,1,3,927.04,10.32,7,4.09,37.36,92.48,3
5207,1,1445.76,1,3,82.09,3.88,9,2.05,21.73,94.81,6
2599,0,777.03,1,2,434.55,19.61,7,48.98,29.88,95.83,5
4970,1,827.92,1,3,10.11,27.52,7,102.34,31.17,98.46,5
4240,1,1993.82,4,3,945.57,15.01,10,19.61,20.04,90.25,7
6456,1,863.02,2,3,105.48,77.15,6,46.46,37.37,95.26,4
757,0,876.12,2,4,1248.47,21.6,7,55.92,17.08,92.4,6
361,1,1261.2,1,5,689.67,22.1,9,84.25,23.04,98.0,4
3700,1,1095.18,2,3,97.17,15.18,9,16.52,11.71,98.12,9
4998,1,550.0,1,2,631.84,71.08,6,119.62,44.1,96.17,2
6978,0,728.37,2,2,95.08,63.51,4,81.29,2.55,92.63,5
3733,0,1534.67,2,6,466.55,28.15,9,32.77,11.68,89.08,6
3341,1,1555.16,3,3,294.43,44.82,5,44.85,29.79,85.46,4
6447,0,617.7,1,2,337.07,51.47,4,77.58,22.41,91.94,5
4035,0,550.0,1,4,672.37,44.25,9,32.3,11.91,96.5,2
6073,0,557.42,2,2,471.9,12.1,6,33.49,22.78,93.52,5
4292,0,1241.41,1,3,960.46,71.69,6,57.74,27.81,85.02,8
3371,0,550.0,1,1,163.52,60.43,6,44.04,20.31,81.41,3
6490,0,550.0,2,4,480.89,0.75,9,65.57,21.56,99.9,4
4556,0,706.65,1,2,346.58,54.6,3,36.93,21.73,92.57,2
5388,1,1288.28,4,4,461.43,22.43,10,57.2,1.53,97.56,8
4737,0,550.0,4,4,173.63,28.86,5,46.4,18.66,82.06,5
3237,0,558.97,1,2,180.3,17.34,7,29.19,24.26,93.19,3
77,1,1864.95,3,3,855.28,16.03,10,53.04,19.61,99.37,9
6469,1,1626.92,3,4,72.4,21.31,8,17.3,19.83,88.62,6
329,1,1979.9,2,2,387.54,3.75,6,16.12,11.07,96.33,6
2487,0,1568.42,1,2,658.36,2.82,9,102.5,17.15,98.17,7
2242,0,782.04,2,2,463.51,52.54,6,24.74,32.58,99.9,4
6941,1,782.21,2,5,364.23,26.33,10,17.63,14.44,99.6,8
2220,1,1476.57,3,3,711.54,48.08,9,55.25,4.13,91.8,8
1425,0,550.0,1,2,380.43,10.91,4,73.1,38.07,94.03,1
4732,0,833.03,2,2,687.81,14.16,8,59.25,7.22,86.84,4
5522,1,660.69,2,3,735.01,42.55,10,82.2,12.11,89.22,7
2227,1,1659.3,1,5,456.1,26.96,9,39.95,14.22,98.64,7
3644,0,991.63,2,3,449.5,66.92,10,53.67,11.62,85.1,5
6413,1,781.76,1,5,459.17,23.35,9,17.66,25.06,96.53,7
6361,0,982.47,3,2,664.33,19.43,5,27.53,18.15,93.97,5
6257,0,765.65,1,3,670.46,12.9,6,1.71,13.31,99.81,4
3425,1,550.0,3,5,266.97,23.76,7,78.48,11.32,85.79,5
2199,1,1188.36,2,4,922.31,14.75,8,55.61,6.36,99.9,9
6617,1,587.82,1,3,756.76,6.09,6,35.71,15.81,99.66,5
2126,1,550.0,2,2,317.55,0.81,8,42.06,16.87,98.28,5
3794,1,550.0,2,1,359.12,22.54,2,115.36,40.01,89.71,1
5285,1,1537.28,3,3,258.36,44.21,4,71.96,12.53,87.74,3
3249,0,550.0,3,2,857.44,4.75,8,21.55,23.4,99.9,5
2340,1,1358.99,2,3,346.6,51.8,7,23.07,7.19,89.41,6
5831,0,843.49,1,3,567.61,30.17,5,20.03,10.44,91.92,4
620,1,1742.26,3,3,691.85,12.64,9,54.45,9.81,92.47,5
475,1,2203.77,3,3,537.82,17.2,7,76.93,30.1,90.96,9
3619,1,550.0,1,4,603.4,56.31,5,2.46,7.27,95.36,3
6605,0,1008.55,3,3,1086.36,28.31,10,26.7,25.04,97.78,8
6742,0,1976.75,4,3,545.12,15.31,8,89.54,41.64,99.25,8
2996,0,823.51,3,3,860.47,25.85,6,55.39,49.65,99.9,5
3730,1,1782.12,2,2,399.94,41.62,9,81.16,21.9,93.12,6
2805,1,1201.92,1,3,546.82,30.9,6,63.92,14.42,94.75,5
370,1,1465.35,3,3,588.34,48.88,7,49.88,19.22,94.82,4
1455,1,1943.54,3,3,418.46,28.06,9,44.41,7.62,99.9,7
6219,1,1657.16,2,2,569.12,21.5,9,47.24,0.82,88.35,6
6924,0,632.37,2,3,804.15,38.96,7,19.22,22.32,99.9,3
807,1,1498.62,2,3,568.73,34.08,9,129.7,14.47,99.9,7
2495,1,1731.68,5,2,737.01,27.41,3,27.02,7.53,94.68,7
3566,1,1686.26,3,3,631.84,24.09,7,18.49,4.16,89.98,5
5883,0,1149.79,2,2,301.24,51.26,4,71.42,33.8,96.32,3
6024,0,550.0,2,4,888.51,17.61,7,17.51,6.37,93.86,4
1848,1,550.0,3,2,938.59,32.45,8,14.3,15.94,98.03,6
1609,1,1670.63,2,2,313.01,40.71,7,3.01,3.86,92.99,6
820,1,718.51,2,3,562.48,2.75,5,5.8,25.38,99.9,7
3824,0,631.39,1,4,692.86,9.73,6,83.85,22.67,88.35,6
5048,1,550.0,3,3,912.6,19.93,4,38.3,11.17,88.45,4
6627,0,1275.64,1,3,514.5,18.05,9,46.18,13.27,99.84,9
3319,0,713.07,1,1,845.74,5.94,6,11.88,15.63,92.62,3
775,1,873.68,3,3,249.09,23.16,9,24.34,18.27,99.9,4
1081,0,1932.48,1,1,729.53,26.85,4,50.14,10.56,94.52,2
3599,0,1116.26,3,2,661.39,67.66,3,15.67,32.82,95.02,4
118,0,568.77,2,3,58.05,75.0,4,0.02,6.3,87.0,5
5248,0,883.97,1,2,27.73,7.66,7,56.24,25.46,88.03,2
3776,0,1527.91,3,3,377.86,28.86,9,6.37,4.28,99.9,7
5911,1,1189.42,2,3,594.28,8.05,7,73.86,10.56,99.04,7
677,1,1648.14,2,3,286.13,27.48,10,72.61,32.08,95.97,6
3932,0,1045.86,1,3,97.21,18.79,9,34.43,5.28,94.31,5
2333,0,720.07,2,2,834.12,44.07,5,83.85,19.5,95.8,7
6702,0,550.0,3,2,311.23,32.54,4,95.99,18.29,90.21,3
5904,1,564.94,3,4,805.94,26.65,6,75.26,13.27,95.77,6
3509,0,1501.09,3,2,103.56,63.79,8,57.21,9.92,92.79,3
1939,1,2129.37,3,2,686.11,20.33,8,48.01,17.55,96.41,7
4607,0,845.65,3,3,534.13,12.44,8,77.76,19.15,88.94,7
6213,1,832.82,3,2,141.54,27.69,7,21.04,22.94,97.8,3
